,zip,Latitude,Longitude,Mapped Location,geometry,latlong,Date,Is Violation,Cluster Name,Facility Type,# Cases,Is Cluster
20671,37013.0,36.04982529999999,-86.65026089999998,"(36.04982529999999, -86.65026089999999)",POINT (-86.65026089999998 36.04982529999999),"[36.04982529999999, -86.65026089999998]",2020-05-28,1.0,0,0,0.0,0.0
21530,37013.0,36.06097379999999,-86.6291251,"(36.0609738, -86.6291251)",POINT (-86.6291251 36.06097379999999),"[36.06097379999999, -86.6291251]",2020-05-14,1.0,0,0,0.0,0.0
21616,37013.0,36.046387100000004,-86.6663027,"(36.0463871, -86.6663027)",POINT (-86.6663027 36.0463871),"[36.046387100000004, -86.6663027]",2020-05-25,1.0,0,0,0.0,0.0
21696,37013.0,36.053090000000005,-86.67298000000001,"(36.05309, -86.67298)",POINT (-86.67298000000001 36.05309),"[36.053090000000005, -86.67298000000001]",2020-08-04,1.0,0,0,0.0,0.0
22217,37013.0,36.0489021,-86.5860642,"(36.0489021, -86.5860642)",POINT (-86.5860642 36.0489021),"[36.0489021, -86.5860642]",2020-04-02,1.0,0,0,0.0,0.0
22398,37013.0,36.06463,-86.63051999999999,"(36.06463, -86.63052)",POINT (-86.63051999999999 36.06463),"[36.06463, -86.63051999999999]",2020-04-07,1.0,0,0,0.0,0.0
22598,37013.0,36.079209999999996,-86.6830293,"(36.07921, -86.6830293)",POINT (-86.6830293 36.07921),"[36.079209999999996, -86.6830293]",2020-04-07,1.0,0,0,0.0,0.0
23172,37013.0,36.0557025,-86.6729112,"(36.0557025, -86.6729112)",POINT (-86.6729112 36.0557025),"[36.0557025, -86.6729112]",2020-04-06,1.0,0,0,0.0,0.0
23175,37013.0,36.078294899999996,-86.6457059,"(36.0782949, -86.6457059)",POINT (-86.6457059 36.0782949),"[36.078294899999996, -86.6457059]",2020-04-06,1.0,0,0,0.0,0.0
23315,37013.0,36.048759711558375,-86.65990449325409,"(36.048759711558375, -86.65990449325409)",POINT (-86.65990449325409 36.04875971155838),"[36.048759711558375, -86.65990449325409]",2020-04-03,1.0,0,0,0.0,0.0
23469,37013.0,36.0454984,-86.650408,"(36.0454984, -86.650408)",POINT (-86.650408 36.0454984),"[36.0454984, -86.650408]",2020-04-03,1.0,0,0,0.0,0.0
23496,37013.0,36.0499968,-86.64746170000001,"(36.0499968, -86.6474617)",POINT (-86.64746170000001 36.0499968),"[36.0499968, -86.64746170000001]",2020-04-04,1.0,0,0,0.0,0.0
23608,37013.0,36.0641716,-86.67627399999998,"(36.0641716, -86.67627399999999)",POINT (-86.67627399999998 36.0641716),"[36.0641716, -86.67627399999998]",2020-06-11,1.0,0,0,0.0,0.0
23947,37013.0,36.010332,-86.617791,"(36.010332, -86.617791)",POINT (-86.617791 36.010332),"[36.010332, -86.617791]",2020-04-02,1.0,0,0,0.0,0.0
23969,37013.0,36.06903,-86.6816,"(36.06903, -86.6816)",POINT (-86.6816 36.06903),"[36.06903, -86.6816]",2020-04-02,1.0,0,0,0.0,0.0
24037,37013.0,36.04815391155812,-86.64832919580999,"(36.04815391155812, -86.64832919580999)",POINT (-86.64832919580999 36.04815391155812),"[36.04815391155812, -86.64832919580999]",2020-04-17,1.0,0,0,0.0,0.0
24067,37013.0,36.071366299999994,-86.68916920000001,"(36.0713663, -86.6891692)",POINT (-86.68916920000001 36.07136629999999),"[36.071366299999994, -86.68916920000001]",2020-04-07,1.0,0,0,0.0,0.0
24389,37013.0,36.079229999999995,-86.68296,"(36.07923, -86.68296)",POINT (-86.68295999999999 36.07923),"[36.079229999999995, -86.68296]",2020-04-07,1.0,0,0,0.0,0.0
24483,37013.0,36.078501200000005,-86.6827088,"(36.0785012, -86.6827088)",POINT (-86.6827088 36.07850120000001),"[36.078501200000005, -86.6827088]",2020-04-17,1.0,0,0,0.0,0.0
24542,37013.0,36.04402,-86.61346999999999,"(36.04402, -86.61347)",POINT (-86.61346999999999 36.04402),"[36.04402, -86.61346999999999]",2020-04-03,1.0,0,0,0.0,0.0
24563,37013.0,36.060970000000005,-86.62913,"(36.06097, -86.62913)",POINT (-86.62913 36.06097),"[36.060970000000005, -86.62913]",2020-04-03,1.0,0,0,0.0,0.0
24652,37013.0,36.027533825984285,-86.66827910674591,"(36.02753382598429, -86.6682791067459)",POINT (-86.66827910674591 36.02753382598429),"[36.027533825984285, -86.66827910674591]",2020-04-07,1.0,0,0,0.0,0.0
24653,37013.0,36.03541,-86.61116,"(36.03541, -86.61116)",POINT (-86.61116 36.03541),"[36.03541, -86.61116]",2020-04-03,1.0,0,0,0.0,0.0
24967,37013.0,36.07784,-86.67981999999999,"(36.07784, -86.67982)",POINT (-86.67981999999999 36.07784),"[36.07784, -86.67981999999999]",2020-08-04,1.0,0,0,0.0,0.0
25207,37013.0,36.078720000000004,-86.66942,"(36.07872, -86.66942)",POINT (-86.66942 36.07872),"[36.078720000000004, -86.66942]",2020-04-07,1.0,0,0,0.0,0.0
25454,37013.0,36.078501200000005,-86.6827088,"(36.0785012, -86.6827088)",POINT (-86.6827088 36.07850120000001),"[36.078501200000005, -86.6827088]",2020-04-17,1.0,0,0,0.0,0.0
25576,37013.0,36.026361,-86.6680245,"(36.026361, -86.6680245)",POINT (-86.6680245 36.026361),"[36.026361, -86.6680245]",2020-04-01,1.0,0,0,0.0,0.0
25588,37013.0,36.078665472797326,-86.6831710616086,"(36.07866547279732, -86.68317106160859)",POINT (-86.6831710616086 36.07866547279733),"[36.078665472797326, -86.6831710616086]",2020-04-01,1.0,0,0,0.0,0.0
25670,37013.0,36.04030655978436,-86.64616354916586,"(36.04030655978436, -86.64616354916586)",POINT (-86.64616354916586 36.04030655978436),"[36.04030655978436, -86.64616354916586]",2020-04-01,1.0,0,0,0.0,0.0
26089,37013.0,36.078501200000005,-86.6827088,"(36.0785012, -86.6827088)",POINT (-86.6827088 36.07850120000001),"[36.078501200000005, -86.6827088]",2020-04-03,1.0,0,0,0.0,0.0
26140,37013.0,36.0665031,-86.6397502,"(36.0665031, -86.6397502)",POINT (-86.63975019999999 36.0665031),"[36.0665031, -86.6397502]",2020-04-03,1.0,0,0,0.0,0.0
26427,37013.0,36.027533825984285,-86.66827859580998,"(36.02753382598429, -86.66827859580997)",POINT (-86.66827859580998 36.02753382598429),"[36.027533825984285, -86.66827859580998]",2020-04-04,1.0,0,0,0.0,0.0
26454,37013.0,36.0785,-86.68271,"(36.0785, -86.68271)",POINT (-86.68271 36.0785),"[36.0785, -86.68271]",2020-04-08,1.0,0,0,0.0,0.0
26520,37013.0,36.073265299999996,-86.6039936,"(36.0732653, -86.6039936)",POINT (-86.6039936 36.0732653),"[36.073265299999996, -86.6039936]",2020-04-08,1.0,0,0,0.0,0.0
26855,37013.0,36.04837,-86.64905999999999,"(36.04837, -86.64906)",POINT (-86.64905999999999 36.04837),"[36.04837, -86.64905999999999]",2020-05-22,1.0,0,0,0.0,0.0
27111,37013.0,36.0269101,-86.6807997,"(36.0269101, -86.6807997)",POINT (-86.68079969999999 36.0269101),"[36.0269101, -86.6807997]",2020-05-14,1.0,0,0,0.0,0.0
27247,37013.0,36.0698349,-86.6347444,"(36.0698349, -86.6347444)",POINT (-86.6347444 36.0698349),"[36.0698349, -86.6347444]",2020-04-08,1.0,0,0,0.0,0.0
27889,37013.0,36.05137070000001,-86.6511222,"(36.0513707, -86.6511222)",POINT (-86.6511222 36.05137070000001),"[36.05137070000001, -86.6511222]",2020-04-08,1.0,0,0,0.0,0.0
28041,37013.0,36.04506402174575,-86.66596240381462,"(36.045064021745745, -86.66596240381463)",POINT (-86.66596240381462 36.04506402174575),"[36.04506402174575, -86.66596240381462]",2020-04-02,1.0,0,0,0.0,0.0
28396,37013.0,36.0785,-86.68271,"(36.0785, -86.68271)",POINT (-86.68271 36.0785),"[36.0785, -86.68271]",2020-04-09,1.0,0,0,0.0,0.0
28621,37013.0,36.06875956156686,-86.69306329325407,"(36.06875956156685, -86.69306329325407)",POINT (-86.69306329325407 36.06875956156686),"[36.06875956156686, -86.69306329325407]",2020-07-25,1.0,0,0,0.0,0.0
28821,37013.0,36.046972711557615,-86.67213509999999,"(36.04697271155762, -86.6721351)",POINT (-86.67213509999999 36.04697271155761),"[36.046972711557615, -86.67213509999999]",2020-04-08,1.0,0,0,0.0,0.0
29456,37013.0,36.047901800072076,-86.64819629569855,"(36.04790180007208, -86.64819629569855)",POINT (-86.64819629569855 36.04790180007208),"[36.047901800072076, -86.64819629569855]",2020-04-02,1.0,0,0,0.0,0.0
29844,37013.0,36.07112531156786,-86.68879715000001,"(36.07112531156786, -86.68879715000001)",POINT (-86.68879715000001 36.07112531156786),"[36.07112531156786, -86.68879715000001]",2020-04-09,1.0,0,0,0.0,0.0
29894,37013.0,36.07025,-86.63757,"(36.07025, -86.63757)",POINT (-86.63757 36.07025),"[36.07025, -86.63757]",2020-04-09,1.0,0,0,0.0,0.0
30125,37013.0,36.07025,-86.63757,"(36.07025, -86.63757)",POINT (-86.63757 36.07025),"[36.07025, -86.63757]",2020-04-09,1.0,0,0,0.0,0.0
30488,37013.0,36.067170000000004,-86.58234,"(36.06717, -86.58234)",POINT (-86.58234 36.06717),"[36.067170000000004, -86.58234]",2020-04-09,1.0,0,0,0.0,0.0
30649,37013.0,36.06976721156731,-86.68369734999997,"(36.06976721156731, -86.68369734999999)",POINT (-86.68369734999997 36.06976721156731),"[36.06976721156731, -86.68369734999997]",2020-05-27,1.0,0,0,0.0,0.0
31006,37013.0,36.048687411558355,-86.65680209581,"(36.04868741155835, -86.65680209580998)",POINT (-86.65680209580999 36.04868741155835),"[36.048687411558355, -86.65680209581]",2020-04-19,1.0,0,0,0.0,0.0
31956,37013.0,36.0475,-86.65422,"(36.0475, -86.65422)",POINT (-86.65422 36.0475),"[36.0475, -86.65422]",2020-05-08,1.0,0,0,0.0,0.0
32071,37013.0,36.06097379999999,-86.6291251,"(36.0609738, -86.6291251)",POINT (-86.6291251 36.06097379999999),"[36.06097379999999, -86.6291251]",2020-04-20,1.0,0,0,0.0,0.0
32239,37013.0,36.083331164540866,-86.68882168630398,"(36.083331164540866, -86.68882168630398)",POINT (-86.68882168630398 36.08333116454087),"[36.083331164540866, -86.68882168630398]",2020-04-20,1.0,0,0,0.0,0.0
32607,37013.0,36.048190000000005,-86.65369,"(36.04819, -86.65369)",POINT (-86.65369 36.04819000000001),"[36.048190000000005, -86.65369]",2020-04-16,1.0,0,0,0.0,0.0
34353,37013.0,36.045809999999996,-86.65335999999999,"(36.04581, -86.65336)",POINT (-86.65335999999999 36.04581),"[36.045809999999996, -86.65335999999999]",2020-04-20,1.0,0,0,0.0,0.0
34496,37013.0,36.0785,-86.68271,"(36.0785, -86.68271)",POINT (-86.68271 36.0785),"[36.0785, -86.68271]",2020-04-20,1.0,0,0,0.0,0.0
34675,37013.0,36.07137,-86.68916999999999,"(36.07137, -86.68917)",POINT (-86.68916999999999 36.07137),"[36.07137, -86.68916999999999]",2020-04-20,1.0,0,0,0.0,0.0
34958,37013.0,36.01899456154583,-86.62400770674591,"(36.018994561545824, -86.6240077067459)",POINT (-86.62400770674591 36.01899456154583),"[36.01899456154583, -86.62400770674591]",2020-04-25,1.0,0,0,0.0,0.0
35060,37013.0,36.06793,-86.68131,"(36.06793, -86.68131)",POINT (-86.68131 36.06793),"[36.06793, -86.68131]",2020-05-11,1.0,0,0,0.0,0.0
35306,37013.0,36.0785,-86.68271,"(36.0785, -86.68271)",POINT (-86.68271 36.0785),"[36.0785, -86.68271]",2020-04-21,1.0,0,0,0.0,0.0
35713,37013.0,36.04818,-86.64845,"(36.04818, -86.64845)",POINT (-86.64845 36.04818),"[36.04818, -86.64845]",2020-04-17,1.0,0,0,0.0,0.0
35835,37013.0,36.05430949999999,-86.618717,"(36.05430949999999, -86.618717)",POINT (-86.618717 36.05430949999999),"[36.05430949999999, -86.618717]",2020-04-20,1.0,0,0,0.0,0.0
36121,37013.0,36.0281,-86.66787,"(36.0281, -86.66787)",POINT (-86.66786999999999 36.0281),"[36.0281, -86.66787]",2020-04-28,1.0,0,0,0.0,0.0
36304,37013.0,36.0454076,-86.66465,"(36.0454076, -86.66465)",POINT (-86.66464999999999 36.0454076),"[36.0454076, -86.66465]",2020-06-11,1.0,0,0,0.0,0.0
36457,37013.0,36.067706011566415,-86.63218484999999,"(36.067706011566415, -86.63218484999999)",POINT (-86.63218484999999 36.06770601156641),"[36.067706011566415, -86.63218484999999]",2020-09-14,1.0,0,0,0.0,0.0
36580,37013.0,36.07045,-86.63626,"(36.07045, -86.63626)",POINT (-86.63625999999999 36.07045),"[36.07045, -86.63626]",2020-04-14,1.0,0,0,0.0,0.0
36710,37013.0,36.074172999999995,-86.6903339,"(36.074173, -86.6903339)",POINT (-86.6903339 36.07417299999999),"[36.074172999999995, -86.6903339]",2020-04-14,1.0,0,0,0.0,0.0
36732,37013.0,36.07112531156786,-86.68879715000001,"(36.07112531156786, -86.68879715000001)",POINT (-86.68879715000001 36.07112531156786),"[36.07112531156786, -86.68879715000001]",2020-04-14,1.0,0,0,0.0,0.0
36815,37013.0,36.0665031,-86.6397502,"(36.0665031, -86.6397502)",POINT (-86.63975019999999 36.0665031),"[36.0665031, -86.6397502]",2020-04-22,1.0,0,0,0.0,0.0
37032,37013.0,36.07025,-86.63757,"(36.07025, -86.63757)",POINT (-86.63757 36.07025),"[36.07025, -86.63757]",2020-04-14,1.0,0,0,0.0,0.0
37213,37013.0,36.0676,-86.63723,"(36.0676, -86.63723)",POINT (-86.63723 36.0676),"[36.0676, -86.63723]",2020-04-14,1.0,0,0,0.0,0.0
37302,37013.0,36.07137,-86.68916999999999,"(36.07137, -86.68917)",POINT (-86.68916999999999 36.07137),"[36.07137, -86.68916999999999]",2020-04-14,1.0,0,0,0.0,0.0
37530,37013.0,36.068637111566844,-86.68388089580999,"(36.06863711156684, -86.68388089580999)",POINT (-86.68388089580999 36.06863711156684),"[36.068637111566844, -86.68388089580999]",2020-05-01,1.0,0,0,0.0,0.0
37838,37013.0,36.02763162591985,-86.67156938941288,"(36.02763162591985, -86.67156938941287)",POINT (-86.67156938941288 36.02763162591985),"[36.02763162591985, -86.67156938941288]",2020-04-15,1.0,0,0,0.0,0.0
38068,37013.0,36.0451234,-86.65441779999998,"(36.0451234, -86.65441779999999)",POINT (-86.65441779999998 36.0451234),"[36.0451234, -86.65441779999998]",2020-04-15,1.0,0,0,0.0,0.0
38139,37013.0,36.07253759999999,-86.6195733,"(36.07253759999999, -86.6195733)",POINT (-86.6195733 36.07253759999999),"[36.07253759999999, -86.6195733]",2020-04-21,1.0,0,0,0.0,0.0
38308,37013.0,36.06282,-86.62558,"(36.06282, -86.62558)",POINT (-86.62558 36.06282),"[36.06282, -86.62558]",2020-04-24,1.0,0,0,0.0,0.0
38393,37013.0,36.06872991156683,-86.68380989581,"(36.06872991156683, -86.68380989580999)",POINT (-86.68380989581 36.06872991156683),"[36.06872991156683, -86.68380989581]",2020-05-01,1.0,0,0,0.0,0.0
38435,37013.0,35.988203473291186,-86.62072509844124,"(35.988203473291186, -86.62072509844124)",POINT (-86.62072509844124 35.98820347329119),"[35.988203473291186, -86.62072509844124]",2020-04-15,1.0,0,0,0.0,0.0
38554,37013.0,36.01946511154599,-86.62217535,"(36.01946511154599, -86.62217535)",POINT (-86.62217535000001 36.01946511154599),"[36.01946511154599, -86.62217535]",2020-04-15,1.0,0,0,0.0,0.0
38818,37013.0,36.07850121157098,-86.68270880000001,"(36.07850121157098, -86.68270880000001)",POINT (-86.68270880000001 36.07850121157098),"[36.07850121157098, -86.68270880000001]",2020-04-15,1.0,0,0,0.0,0.0
39658,37013.0,36.01855,-86.62179,"(36.01855, -86.62179)",POINT (-86.62179 36.01855),"[36.01855, -86.62179]",2020-05-05,1.0,0,0,0.0,0.0
39975,37013.0,36.04376,-86.6604,"(36.04376, -86.6604)",POINT (-86.6604 36.04376),"[36.04376, -86.6604]",2020-08-17,1.0,0,0,0.0,0.0
40113,37013.0,36.0425472,-86.6609903,"(36.0425472, -86.6609903)",POINT (-86.66099029999999 36.0425472),"[36.0425472, -86.6609903]",2020-05-04,1.0,0,0,0.0,0.0
41442,37013.0,36.02811095894546,-86.6708916703502,"(36.02811095894546, -86.6708916703502)",POINT (-86.6708916703502 36.02811095894546),"[36.02811095894546, -86.6708916703502]",2020-04-28,1.0,0,0,0.0,0.0
41574,37013.0,36.018809999999995,-86.62402,"(36.01881, -86.62402)",POINT (-86.62402 36.01880999999999),"[36.018809999999995, -86.62402]",2020-05-05,1.0,0,0,0.0,0.0
41708,37013.0,36.049609999999994,-86.65249,"(36.04961, -86.65249)",POINT (-86.65249 36.04960999999999),"[36.049609999999994, -86.65249]",2020-05-11,1.0,0,0,0.0,0.0
42089,37013.0,36.06547,-86.63058000000001,"(36.06547, -86.63058)",POINT (-86.63058000000001 36.06547),"[36.06547, -86.63058000000001]",2020-04-28,1.0,0,0,0.0,0.0
42315,37013.0,36.0680026,-86.68130009999999,"(36.0680026, -86.6813001)",POINT (-86.68130009999999 36.0680026),"[36.0680026, -86.68130009999999]",2020-07-25,1.0,0,0,0.0,0.0
42353,37013.0,36.027566107254096,-86.6710651293397,"(36.02756610725409, -86.6710651293397)",POINT (-86.67106512933969 36.0275661072541),"[36.027566107254096, -86.6710651293397]",2020-04-30,1.0,0,0,0.0,0.0
42629,37013.0,36.026910111549114,-86.6807997,"(36.02691011154912, -86.6807997)",POINT (-86.68079969999999 36.02691011154911),"[36.026910111549114, -86.6807997]",2020-04-30,1.0,0,0,0.0,0.0
42881,37013.0,36.0484,-86.65751999999999,"(36.0484, -86.65752)",POINT (-86.65751999999999 36.0484),"[36.0484, -86.65751999999999]",2020-05-01,1.0,0,0,0.0,0.0
42882,37013.0,36.078501200000005,-86.6827088,"(36.0785012, -86.6827088)",POINT (-86.6827088 36.07850120000001),"[36.078501200000005, -86.6827088]",2020-05-01,1.0,0,0,0.0,0.0
43049,37013.0,36.046387100000004,-86.6663027,"(36.0463871, -86.6663027)",POINT (-86.6663027 36.0463871),"[36.046387100000004, -86.6663027]",2020-05-01,1.0,0,0,0.0,0.0
43095,37013.0,36.06896551156693,-86.68132320000001,"(36.06896551156693, -86.6813232)",POINT (-86.68132320000001 36.06896551156693),"[36.06896551156693, -86.68132320000001]",2020-05-01,1.0,0,0,0.0,0.0
43270,37013.0,36.02652,-86.6683,"(36.02652, -86.6683)",POINT (-86.6683 36.02652),"[36.02652, -86.6683]",2020-04-29,1.0,0,0,0.0,0.0
43499,37013.0,36.0377436115537,-86.6422505,"(36.0377436115537, -86.6422505)",POINT (-86.6422505 36.0377436115537),"[36.0377436115537, -86.6422505]",2020-04-30,1.0,0,0,0.0,0.0
43614,37013.0,36.045809999999996,-86.65335999999999,"(36.04581, -86.65336)",POINT (-86.65335999999999 36.04581),"[36.045809999999996, -86.65335999999999]",2020-05-01,1.0,0,0,0.0,0.0
43819,37013.0,36.071366299999994,-86.68916920000001,"(36.0713663, -86.6891692)",POINT (-86.68916920000001 36.07136629999999),"[36.071366299999994, -86.68916920000001]",2020-05-02,1.0,0,0,0.0,0.0
43947,37013.0,36.068637111566844,-86.68388089580999,"(36.06863711156684, -86.68388089580999)",POINT (-86.68388089580999 36.06863711156684),"[36.068637111566844, -86.68388089580999]",2020-05-01,1.0,0,0,0.0,0.0
44001,37013.0,36.06872991156683,-86.68380989581,"(36.06872991156683, -86.68380989580999)",POINT (-86.68380989581 36.06872991156683),"[36.06872991156683, -86.68380989581]",2020-05-01,1.0,0,0,0.0,0.0
44164,37013.0,36.027533825984285,-86.66827859580998,"(36.02753382598429, -86.66827859580997)",POINT (-86.66827859580998 36.02753382598429),"[36.027533825984285, -86.66827859580998]",2020-04-29,1.0,0,0,0.0,0.0
44796,37013.0,36.05338,-86.64929000000001,"(36.05338, -86.64929)",POINT (-86.64929000000001 36.05338),"[36.05338, -86.64929000000001]",2020-05-05,1.0,0,0,0.0,0.0
44912,37013.0,36.027533825984285,-86.66827910674591,"(36.02753382598429, -86.6682791067459)",POINT (-86.66827910674591 36.02753382598429),"[36.027533825984285, -86.66827910674591]",2020-05-11,1.0,0,0,0.0,0.0
45070,37013.0,36.06432421156497,-86.58237583616574,"(36.064324211564966, -86.58237583616574)",POINT (-86.58237583616574 36.06432421156497),"[36.06432421156497, -86.58237583616574]",2020-05-03,1.0,0,0,0.0,0.0
45635,37013.0,36.018809999999995,-86.62402,"(36.01881, -86.62402)",POINT (-86.62402 36.01880999999999),"[36.018809999999995, -86.62402]",2020-05-05,1.0,0,0,0.0,0.0
45758,37013.0,36.064786700000006,-86.6309378,"(36.0647867, -86.6309378)",POINT (-86.6309378 36.06478670000001),"[36.064786700000006, -86.6309378]",2020-05-19,1.0,0,0,0.0,0.0
45864,37013.0,36.018809999999995,-86.62402,"(36.01881, -86.62402)",POINT (-86.62402 36.01880999999999),"[36.018809999999995, -86.62402]",2020-05-05,1.0,0,0,0.0,0.0
45907,37013.0,36.04615411155727,-86.66628660674591,"(36.04615411155727, -86.66628660674591)",POINT (-86.66628660674591 36.04615411155727),"[36.04615411155727, -86.66628660674591]",2020-05-19,1.0,0,0,0.0,0.0
45911,37013.0,36.046423,-86.6645066,"(36.046423, -86.6645066)",POINT (-86.6645066 36.046423),"[36.046423, -86.6645066]",2020-05-05,1.0,0,0,0.0,0.0
46374,37013.0,36.018809999999995,-86.62402,"(36.01881, -86.62402)",POINT (-86.62402 36.01880999999999),"[36.018809999999995, -86.62402]",2020-05-05,1.0,0,0,0.0,0.0
46919,37013.0,36.0451234,-86.65441779999998,"(36.0451234, -86.65441779999999)",POINT (-86.65441779999998 36.0451234),"[36.0451234, -86.65441779999998]",2020-07-24,1.0,0,0,0.0,0.0
47074,37013.0,36.01880500000001,-86.62402379999997,"(36.01880500000001, -86.62402379999999)",POINT (-86.62402379999997 36.01880500000001),"[36.01880500000001, -86.62402379999997]",2020-05-05,1.0,0,0,0.0,0.0
47360,37013.0,36.06854570000001,-86.6838975,"(36.0685457, -86.6838975)",POINT (-86.6838975 36.06854570000001),"[36.06854570000001, -86.6838975]",2020-05-15,1.0,0,0,0.0,0.0
47413,37013.0,36.01880500000001,-86.62402379999997,"(36.01880500000001, -86.62402379999999)",POINT (-86.62402379999997 36.01880500000001),"[36.01880500000001, -86.62402379999997]",2020-05-06,1.0,0,0,0.0,0.0
47463,37013.0,36.0490244,-86.5895156,"(36.0490244, -86.5895156)",POINT (-86.5895156 36.0490244),"[36.0490244, -86.5895156]",2020-05-16,1.0,0,0,0.0,0.0
47889,37013.0,36.0533699,-86.61663569999997,"(36.0533699, -86.61663569999999)",POINT (-86.61663569999997 36.0533699),"[36.0533699, -86.61663569999997]",2020-09-12,1.0,0,0,0.0,0.0
48008,37013.0,36.0785,-86.68271,"(36.0785, -86.68271)",POINT (-86.68271 36.0785),"[36.0785, -86.68271]",2020-05-06,1.0,0,0,0.0,0.0
